product_substance_id,product_id,substance_id,raw_name,standardized_name,chinese_name,english_name,salt_ester_hydrate_form,base_substance_group,amount_raw,amount,unit,role,formulation_function,role_assignment_method,source_id,confirmed
PS-P000158-005,P000158,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000158-006,P000158,S00266,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,100,100.000000,MG,tonicity_agent,等張調節劑,rule_based,SRC002,false
PS-P000159-001,P000159,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,300,300.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000159-002,P000159,S00084,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000159-003,P000159,S00284,PYRIDOXINE HCL,PYRIDOXINE HCL,,PYRIDOXINE HCL,PYRIDOXINE HCL,PYRIDOXINE HCL,100,100.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000159-004,P000159,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000159-005,P000159,S00240,PANTHENOL,PANTHENOL,,PANTHENOL,PANTHENOL,PANTHENOL,100,100.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000215-001,P000215,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,3,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000215-002,P000215,S00349,VITAMIN A,VITAMIN A,,VITAMIN A,VITAMIN A,VITAMIN A,500,500.000000,I.U.,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000215-003,P000215,S00321,TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID),TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID),,TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID),TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID),TAURINE,1,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000215-004,P000215,S00218,NAPHAZOLINE HCL,NAPHAZOLINE HCL,,NAPHAZOLINE HCL,NAPHAZOLINE HCL,NAPHAZOLINE,0.03,0.030000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000252-001,P000252,S00247,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,1.25,1.250000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000252-002,P000252,S00224,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),NEOMYCIN,3.50,3.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000252-003,P000252,S00342,TRIAMCINOLONE ACETONIDE (HEMISUCCINATE),TRIAMCINOLONE ACETONIDE (HEMISUCCINATE),,TRIAMCINOLONE ACETONIDE (HEMISUCCINATE),TRIAMCINOLONE ACETONIDE (HEMISUCCINATE),TRIAMCINOLONE ACETONIDE,1,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000253-001,P000253,S00327,TETRAHYDROZOLINE (TETRYZOLIN),TETRAHYDROZOLINE (TETRYZOLIN),,TETRAHYDROZOLINE (TETRYZOLIN),TETRAHYDROZOLINE (TETRYZOLIN),TETRAHYDROZOLINE,0.5,0.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000253-002,P000253,S00026,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE,,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE,0.1,0.100000,MG,preservative,防腐劑／保存劑,rule_based,SRC002,false
PS-P000253-003,P000253,S00043,BORIC ACID,BORIC ACID,,BORIC ACID,BORIC ACID,BORIC ACID,15,15.000000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000255-001,P000255,S00247,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,,50.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000256-001,P000256,S00247,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,100.0,100.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000257-001,P000257,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000257-002,P000257,S00084,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN,,50.000000,MCG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000257-003,P000257,S00063,CHLOROBUTANOL (TRICHLORISOBUTYLIC ALCOHOL),CHLOROBUTANOL (TRICHLORISOBUTYLIC ALCOHOL),,CHLOROBUTANOL (TRICHLORISOBUTYLIC ALCOHOL),CHLOROBUTANOL (TRICHLORISOBUTYLIC ALCOHOL),CHLOROBUTANOL,,1.500000,MG,preservative,防腐劑／保存劑,rule_based,SRC002,false
PS-P000257-004,P000257,S00284,PYRIDOXINE HCL,PYRIDOXINE HCL,,PYRIDOXINE HCL,PYRIDOXINE HCL,PYRIDOXINE HCL,,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000257-005,P000257,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,,0.100000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000257-006,P000257,S00240,PANTHENOL,PANTHENOL,,PANTHENOL,PANTHENOL,PANTHENOL,,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000258-001,P000258,S00147,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),GENTAMICIN,3,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000258-002,P000258,S00036,BETAMETHASONE (SODIUM PHOSPHATE),BETAMETHASONE (SODIUM PHOSPHATE),,BETAMETHASONE (SODIUM PHOSPHATE),BETAMETHASONE (SODIUM PHOSPHATE),BETAMETHASONE,1,1.000000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000259-001,P000259,S00333,TIMOLOL (MALEATE),TIMOLOL (MALEATE),,TIMOLOL (MALEATE),TIMOLOL (MALEATE),TIMOLOL,(6.8MG) 5.0,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000260-001,P000260,S00333,TIMOLOL (MALEATE),TIMOLOL (MALEATE),,TIMOLOL (MALEATE),TIMOLOL (MALEATE),TIMOLOL,(3.4MG)2.5,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000269-001,P000269,S00019,ATROPINE SULFATE,ATROPINE SULFATE,,ATROPINE SULFATE,ATROPINE SULFATE,ATROPINE,10.0,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000270-001,P000270,S00019,ATROPINE SULFATE,ATROPINE SULFATE,,ATROPINE SULFATE,ATROPINE SULFATE,ATROPINE,5.0,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000271-001,P000271,S00019,ATROPINE SULFATE,ATROPINE SULFATE,,ATROPINE SULFATE,ATROPINE SULFATE,ATROPINE,20.0,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000272-001,P000272,S00333,TIMOLOL (MALEATE),TIMOLOL (MALEATE),,TIMOLOL (MALEATE),TIMOLOL (MALEATE),TIMOLOL,(6.8MG) 5,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000273-001,P000273,S00333,TIMOLOL (MALEATE),TIMOLOL (MALEATE),,TIMOLOL (MALEATE),TIMOLOL (MALEATE),TIMOLOL,(3.4MG) 2.5,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000309-001,P000309,S00147,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),GENTAMICIN,3,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000309-002,P000309,S00036,BETAMETHASONE (SODIUM PHOSPHATE),BETAMETHASONE (SODIUM PHOSPHATE),,BETAMETHASONE (SODIUM PHOSPHATE),BETAMETHASONE (SODIUM PHOSPHATE),BETAMETHASONE,1,1.000000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000327-001,P000327,S00043,BORIC ACID,BORIC ACID,,BORIC ACID,BORIC ACID,BORIC ACID,,2.320000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000327-002,P000327,S00119,EDETATE DISODIUM DIHYDRATE (EQ TO DISODIUM EDETATE DIHYDRATE),EDETATE DISODIUM DIHYDRATE (EQ TO DISODIUM EDETATE DIHYDRATE),,EDETATE DISODIUM DIHYDRATE (EQ TO DISODIUM EDETATE DIHYDRATE),EDETATE DISODIUM DIHYDRATE (EQ TO DISODIUM EDETATE DIHYDRATE),EDETATE,,1.000000,MG,chelator,螯合劑,rule_based,SRC002,false
PS-P000327-003,P000327,S00313,SORBIC ACID,SORBIC ACID,,SORBIC ACID,SORBIC ACID,SORBIC ACID,,1.000000,MG,preservative,防腐劑／保存劑,rule_based,SRC002,false
PS-P000328-001,P000328,S00333,TIMOLOL (MALEATE),TIMOLOL (MALEATE),,TIMOLOL (MALEATE),TIMOLOL (MALEATE),TIMOLOL,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000399-001,P000399,S00229,NORFLOXACIN (BACCIDAL),NORFLOXACIN (BACCIDAL),,NORFLOXACIN (BACCIDAL),NORFLOXACIN (BACCIDAL),NORFLOXACIN,,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000400-001,P000400,S00278,PREDNISOLONE PHOSPHATE SODIUM,PREDNISOLONE PHOSPHATE SODIUM,,PREDNISOLONE PHOSPHATE SODIUM,PREDNISOLONE PHOSPHATE SODIUM,PREDNISOLONE,,10.000000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000401-001,P000401,S00019,ATROPINE SULFATE,ATROPINE SULFATE,,ATROPINE SULFATE,ATROPINE SULFATE,ATROPINE,,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000402-001,P000402,S00274,PREDNISOLONE (PHOSPHATE SODIUM),PREDNISOLONE (PHOSPHATE SODIUM),,PREDNISOLONE (PHOSPHATE SODIUM),PREDNISOLONE (PHOSPHATE SODIUM),PREDNISOLONE,,1.250000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000403-001,P000403,S00075,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,(eq to ciprofloxacin 3mg),3.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000404-001,P000404,S00138,FLUOROMETHOLONE,FLUOROMETHOLONE,,FLUOROMETHOLONE,FLUOROMETHOLONE,FLUOROMETHOLONE,,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000405-001,P000405,S00075,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,,3.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000482-001,P000482,S00335,TOBRAMYCIN,TOBRAMYCIN,,TOBRAMYCIN,TOBRAMYCIN,TOBRAMYCIN,,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000483-001,P000483,S00011,ANTAZOLINE HCL,ANTAZOLINE HCL,,ANTAZOLINE HCL,ANTAZOLINE HCL,ANTAZOLINE HCL,,0.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000483-002,P000483,S00328,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE HCL,,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE,,0.400000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000484-001,P000484,S00317,SULFAMETHOXAZOLE SODIUM,SULFAMETHOXAZOLE SODIUM,,SULFAMETHOXAZOLE SODIUM,SULFAMETHOXAZOLE SODIUM,SULFAMETHOXAZOLE SODIUM,(eq. to Sulfamethoxazole 18.4mg),20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000484-002,P000484,S00328,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE HCL,,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE,,0.025000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000531-001,P000531,S00112,DISTIGMINE BROMIDE,DISTIGMINE BROMIDE,,DISTIGMINE BROMIDE,DISTIGMINE BROMIDE,DISTIGMINE BROMIDE,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000532-001,P000532,S00112,DISTIGMINE BROMIDE,DISTIGMINE BROMIDE,,DISTIGMINE BROMIDE,DISTIGMINE BROMIDE,DISTIGMINE BROMIDE,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000569-001,P000569,S00106,DIGITALIS FOLIA EXTRACT RESIDUE,DIGITALIS FOLIA EXTRACT RESIDUE,,DIGITALIS FOLIA EXTRACT RESIDUE,DIGITALIS FOLIA EXTRACT RESIDUE,DIGITALIS FOLIA EXTRACT RESIDUE,*0049-0054,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000569-002,P000569,S00130,ESCIN,ESCIN,,ESCIN,ESCIN,ESCIN,0.1,0.100000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000570-001,P000570,S00117,ECOTHIOPATE IODIDE,ECOTHIOPATE IODIDE,,ECOTHIOPATE IODIDE,ECOTHIOPATE IODIDE,ECOTHIOPATE IODIDE,0.6,0.600000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000570-002,P000570,S00059,CHLORHEXIDINE ACETATE,CHLORHEXIDINE ACETATE,,CHLORHEXIDINE ACETATE,CHLORHEXIDINE ACETATE,CHLORHEXIDINE ACETATE,0.05,0.050000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000571-001,P000571,S00117,ECOTHIOPATE IODIDE,ECOTHIOPATE IODIDE,,ECOTHIOPATE IODIDE,ECOTHIOPATE IODIDE,ECOTHIOPATE IODIDE,2.5,2.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000571-002,P000571,S00059,CHLORHEXIDINE ACETATE,CHLORHEXIDINE ACETATE,,CHLORHEXIDINE ACETATE,CHLORHEXIDINE ACETATE,CHLORHEXIDINE ACETATE,0.05,0.050000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000572-001,P000572,S00315,SULFACETAMIDE SODIUM,SULFACETAMIDE SODIUM,,SULFACETAMIDE SODIUM,SULFACETAMIDE SODIUM,SULFACETAMIDE SODIUM,20,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000572-002,P000572,S00093,DEXAMETHASONE (SODIUM PHOSPHATE),DEXAMETHASONE (SODIUM PHOSPHATE),,DEXAMETHASONE (SODIUM PHOSPHATE),DEXAMETHASONE (SODIUM PHOSPHATE),DEXAMETHASONE,(0.218MG) 0.2,,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000572-003,P000572,S00328,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE HCL,,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE,0.5,0.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000573-001,P000573,S00117,ECOTHIOPATE IODIDE,ECOTHIOPATE IODIDE,,ECOTHIOPATE IODIDE,ECOTHIOPATE IODIDE,ECOTHIOPATE IODIDE,1.25,1.250000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000573-002,P000573,S00059,CHLORHEXIDINE ACETATE,CHLORHEXIDINE ACETATE,,CHLORHEXIDINE ACETATE,CHLORHEXIDINE ACETATE,CHLORHEXIDINE ACETATE,0.05,0.050000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000574-001,P000574,S00249,PHYSOSTIGMINE SALICYLATE,PHYSOSTIGMINE SALICYLATE,,PHYSOSTIGMINE SALICYLATE,PHYSOSTIGMINE SALICYLATE,PHYSOSTIGMINE SALICYLATE,5.0,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000574-002,P000574,S00253,PILOCARPINE CHLORIDE,PILOCARPINE CHLORIDE,,PILOCARPINE CHLORIDE,PILOCARPINE CHLORIDE,PILOCARPINE,40,40.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000575-001,P000575,S00116,ECHOTHIOPHATE IODIDE,ECHOTHIOPHATE IODIDE,,ECHOTHIOPHATE IODIDE,ECHOTHIOPHATE IODIDE,ECHOTHIOPHATE IODIDE,1.8,1.800000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000576-001,P000576,S00116,ECHOTHIOPHATE IODIDE,ECHOTHIOPHATE IODIDE,,ECHOTHIOPHATE IODIDE,ECHOTHIOPHATE IODIDE,ECHOTHIOPHATE IODIDE,0.9,0.900000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000577-001,P000577,S00086,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,20.0,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000578-001,P000578,S00086,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,10.0,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000579-001,P000579,S00158,HEPARINE (SODIUM IODOHEPARINE),HEPARINE (SODIUM IODOHEPARINE),,HEPARINE (SODIUM IODOHEPARINE),HEPARINE (SODIUM IODOHEPARINE),HEPARINE,(1.5MG) 150000,,I.U.,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000627-001,P000627,S00138,FLUOROMETHOLONE,FLUOROMETHOLONE,,FLUOROMETHOLONE,FLUOROMETHOLONE,FLUOROMETHOLONE,1,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000627-002,P000627,S00026,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE,,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE,0.05,0.050000,MG,preservative,防腐劑／保存劑,rule_based,SRC002,false
PS-P000628-001,P000628,S00174,IDOXURIDINE,IDOXURIDINE,,IDOXURIDINE,IDOXURIDINE,IDOXURIDINE,2.5,2.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000628-002,P000628,S00057,CHLORAMPHENICOL,CHLORAMPHENICOL,,CHLORAMPHENICOL,CHLORAMPHENICOL,CHLORAMPHENICOL,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000629-001,P000629,S00011,ANTAZOLINE HCL,ANTAZOLINE HCL,,ANTAZOLINE HCL,ANTAZOLINE HCL,ANTAZOLINE HCL,0.5,0.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000629-002,P000629,S00328,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE HCL,,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE HCL,TETRAHYDROZOLINE,0.4,0.400000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000630-001,P000630,S00105,DIGITALIS,DIGITALIS,,DIGITALIS,DIGITALIS,DIGITALIS,0.1,0.100000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000630-002,P000630,S00130,ESCIN,ESCIN,,ESCIN,ESCIN,ESCIN,0.1,0.100000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000667-001,P000667,S00174,IDOXURIDINE,IDOXURIDINE,,IDOXURIDINE,IDOXURIDINE,IDOXURIDINE,2,2.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000695-001,P000695,S00050,CARBACHOL,CARBACHOL,,CARBACHOL,CARBACHOL,CARBACHOL,15,15.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000696-001,P000696,S00254,PILOCARPINE HCL,PILOCARPINE HCL,,PILOCARPINE HCL,PILOCARPINE HCL,PILOCARPINE,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000697-001,P000697,S00254,PILOCARPINE HCL,PILOCARPINE HCL,,PILOCARPINE HCL,PILOCARPINE HCL,PILOCARPINE,30,30.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000698-001,P000698,S00006,ALLANTOIN,ALLANTOIN,,ALLANTOIN,ALLANTOIN,ALLANTOIN,0.5,0.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000698-002,P000698,S00018,ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),,ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),ASPARTATE POTASSIUM MAGNESIUM L-,20,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000698-003,P000698,S00226,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,0.02,0.020000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000698-004,P000698,S00218,NAPHAZOLINE HCL,NAPHAZOLINE HCL,,NAPHAZOLINE HCL,NAPHAZOLINE HCL,NAPHAZOLINE,0.03,0.030000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000701-001,P000701,S00280,PROPARACAINE HCL,PROPARACAINE HCL,,PROPARACAINE HCL,PROPARACAINE HCL,PROPARACAINE HCL,0.5,0.500000,%,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000702-001,P000702,S00358,ZINC SULFATE,ZINC SULFATE,,ZINC SULFATE,ZINC SULFATE,ZINC SULFATE,0.50,0.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000702-002,P000702,S00218,NAPHAZOLINE HCL,NAPHAZOLINE HCL,,NAPHAZOLINE HCL,NAPHAZOLINE HCL,NAPHAZOLINE,0.02,0.020000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000702-003,P000702,S00006,ALLANTOIN,ALLANTOIN,,ALLANTOIN,ALLANTOIN,ALLANTOIN,1.00,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000703-001,P000703,S00147,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),GENTAMICIN,3.00,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000752-001,P000752,S00108,DIPIVEFRIN HCL,DIPIVEFRIN HCL,,DIPIVEFRIN HCL,DIPIVEFRIN HCL,DIPIVEFRIN HCL,1.0,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000752-002,P000752,S00026,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE,,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE,BENZALKONIUM CHLORIDE,(SOL'N) 0.04,,ML,preservative,防腐劑／保存劑,rule_based,SRC002,false
PS-P000753-001,P000753,S00174,IDOXURIDINE,IDOXURIDINE,,IDOXURIDINE,IDOXURIDINE,IDOXURIDINE,1.00,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
