product_id,license_number,chinese_name,english_name,dosage_form_raw,dosage_form_normalized,route_raw,route_normalized,ophthalmic_inclusion_evidence,legal_category,therapeutic_class,applicant,manufacturer,indication_raw,license_status,license_expiry_date,status_checked_at,default_include_in_search,default_include_in_statistics,preservative_free_status,preservative_free_evidence,source_id,verified_at
P000912,衛署藥輸字第018809號,治眼明滴劑０．２５％,TIMOLDLUM PCH 0.25%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,緯澤企業有限公司,PHARMACHEMIE B.V.,青光眼。,註銷,1997/09/24,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000913,衛署藥輸字第018810號,治眼明滴劑０．５％,TIMOLOLUM PCH 0.5%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,緯澤企業有限公司,PHARMACHEMIE B.V.,青光眼。,註銷,1996/09/24,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000914,衛署藥輸字第018839號,百利明點眼懸浮液,BLEPHAMIDE LIQUIFILM STERILE OPHTHALMIC SUSPENSION,點眼懸液劑,ophthalmic_suspension,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,香港商愛力根有限公司台灣分公司,ALLERGAN PHARMACEUTICAL SANTA ANS.,瞼結合膜炎、球結合膜炎、角膜炎。,註銷,1993/08/21,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000915,衛署藥輸字第018934號,視都普眼軟膏〝愛爾康比利時廠〞,CETAPRED OINTMENT,軟膏劑,ophthalmic_ointment,由官方品名及適應症判定,ophthalmic,product_name_and_indication_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,prednisolone and antiinfectives,瑞士商愛爾康大藥廠股份有限公司台灣分公司,S.A. ALCON-COUVREUR N.V.,已遭細菌感染之眼球發炎症。,註銷,2006/12/09,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000916,衛署藥輸字第018943號,倍他舒眼藥水０．１％,BETA-OPHTIOLE 0.1%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,metipranolol,武昌貿易有限公司,DR. GERHARD MANN CHEM-PHARM FABRIK GMBH,青光眼。,註銷,2011/12/13,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000917,衛署藥輸字第019010號,賀必優眼藥膏,HERPIDU C EYE OINTMENT,點眼膏劑,ophthalmic_ointment,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,視康股份有限公司,NOVARTIS OPHTHALMICS AG.,急性角膜單純？疹,註銷,1992/12/15,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000918,衛署藥輸字第019011號,斯必得斯０．１％眼藥水,SPERSADEX 0.1% EYE DROPS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,dexamethasone,台灣諾華股份有限公司,NOVARTIS OPHTHALMICS AG. | NOVARTIS PHARMA. AG,急性結膜炎、角膜潰瘍、盤狀角膜炎、過敏性結膜炎、過敏性眼瞼緣炎、急慢性虹膜炎及虹膜睫狀體炎,註銷,2007/09/27,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000919,衛署藥輸字第019012號,治敏滅菌眼藥水,SPERSALLERG EYE DROPS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,"tetryzoline, combinations",台灣諾華股份有限公司,NOVARTIS OPHTHALMICS AG. | NOVARTIS PHARMA. AG,過敏性結膜炎、眼瞼緣炎、角膜炎,註銷,2013/07/24,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000920,衛署藥輸字第019013號,毛果芸香/１％等張眼藥水,SPERSACARPINE 1% EYE DROPS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,pilocarpine,臺灣諾華股份有限公司,NOVARTIS OPHTHALMICS AG. | NOVARTIS PHARMA. AG,急慢性青光眼,註銷,2004/10/20,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000921,衛署藥輸字第019014號,樂雅視點眼液,NOVESIN WANDER 0.4% STERILE EYE DROPS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,待分類,視康股份有限公司,NOVARTIS OPHTHALMICS AG.,眼部表層麻醉劑,註銷,1993/01/08,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000922,衛署藥輸字第019015號,賀必優眼藥水,HERPIDU EYE DROPS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須經醫師指示使用,待分類,視康股份有限公司,NOVARTIS OPHTHALMICS AG.,急性角膜單純？疹,註銷,1999/12/15,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000923,衛署藥輸字第019016號,毛果芸香/２％等張眼藥水,SPERSACARPINE 2% EYE DROPS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,pilocarpine,台灣諾華股份有限公司,NOVARTIS OPHTHALMICS AG. | NOVARTIS PHARMA. AG,急、慢性青光眼,註銷,2004/10/13,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P000924,衛署藥輸字第019017號,毛果芸香鹼３％等張眼藥水,SPERSACARPINE PH6 3% EYE DROPS,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,視康股份有限公司,NOVARTIS OPHTHALMICS AG.,急、慢性青光眼,註銷,1992/10/13,2026-07-10,false,false,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
