ingredient_id,ingredient_inn,ingredient_zh,category_id,indication_category,indication_id,indication_standard,product_count,active_product_count,ingredient_total_product_count,indication_total_product_count,within_ingredient_rate,within_indication_rate,association_score,product_names,license_numbers
ING0002,Camphor,,CAT01,肌肉骨骼疼痛與發炎,IND0012,肌肉痛,32,15,119,47,0.2689,0.6809,42.8,"巴士;百珍膏布;除痠痛膏布;濕痛藥膏布;〝三陽〞金系羔藥布;大維貼痠痛藥布;耐斯藥膠布;""德山""象印膏藥膠布;疼痛膏;三陽朝日膏;人生舒冷巴佈膏;人生溫感巴佈膏;熱龍巴布;曼秀雷敦鎮痛水性藥膠布;""得生""剋百痛藥布;""得生"" 滅痠痛藥布;鐵甲貼布;寶安藥膠布;巴巴痛;舒爾痛;溫貼喜布;萬應紅花溫感藥布;巴貼斯巴佈膏藥膠布;巴斯達巴佈膏藥膠布;""得生""滅痛藥布;德國薄荷標消炎膏;""德山"" 舒痠痛藥布;〝近江兄弟〞萬痛安酸痛貼布;日本三笠藥膠布Ｇ;日本三笠溫感藥膠布;藤澤藥膠布;熱克百疼貼布劑",內衛成製字第000971號;衛署成製字第003836號;衛署成製字第004090號;衛署成製字第004121號;衛署成製字第004218號;衛署成製字第005666號;衛署成製字第005830號;衛署成製字第005910號;衛署成製字第006647號;衛署成製字第007361號;衛署成製字第007868號;衛署成製字第008368號;衛署成製字第009438號;衛署成製字第010389號;衛署成製字第011644號;衛署成製字第013194號;衛署成輸字第000001號;衛署藥製字第023884號;衛署藥製字第033155號;衛署藥製字第033156號;衛署藥製字第034095號;衛署藥製字第035217號;衛署藥製字第035323號;衛署藥製字第035703號;衛署藥製字第039767號;衛署藥製字第042882號;衛署藥製字第045173號;衛署藥製字第048748號;衛署藥輸字第019787號;衛署藥輸字第019788號;衛署藥輸字第020565號;衛署藥輸字第021384號
ING0002,Camphor,,CAT01,肌肉骨骼疼痛與發炎,IND0079,筋肉疲勞,22,11,119,23,0.1849,0.9565,42.1,"抗痛寧舒布;虎標水性鎮痛藥布;""生春""貼酸明痠痛布;抗痛舒佈藥膠布;貼可喜布;救痛藥布;""德山""筋來爽藥膠布;三箭水性鎮痛藥膏布;""漁人"" 療痛貼藥膠布;〝護民〞緩痛貼藥膠布;〝國品〞療舒貼藥膠布;”得生”易貼巴佈膏貼布;脫酸寧透明藥布;脫酸寧藥膠布;膚克舒貼布;好克斯貼布;脫酸寧Ａ藥布;日本三笠溫感藥膠布;藤澤藥膠布;撒隆適布;撒隆適布肌兒帕奇貼片;速達酸痛貼布",衛署成製字第010319號;衛署成製字第011076號;衛署藥製字第038310號;衛署藥製字第039768號;衛署藥製字第040204號;衛署藥製字第040929號;衛署藥製字第043430號;衛署藥製字第047842號;衛署藥製字第048163號;衛署藥製字第049355號;衛署藥製字第049614號;衛署藥製字第049675號;衛署藥輸字第018206號;衛署藥輸字第018359號;衛署藥輸字第018582號;衛署藥輸字第018709號;衛署藥輸字第019083號;衛署藥輸字第019788號;衛署藥輸字第020565號;衛署藥輸字第022347號;衛署藥輸字第023545號;衛署藥輸字第024182號
ING0002,Camphor,,CAT02,外傷與軟組織損傷,IND0015,扭傷,28,8,119,41,0.2353,0.6829,40.1,"巴士;撒隆濕布;涼涼涼鎮痛藥布;""人生""舒寧巴斯;歡喜巴斯;百珍膏布;悅心巴斯膏布;濕痛膏布;濕痛藥膏布;黃金膏;""德山""青皮藥膠布;疼痛膏;三陽朝日膏;""三陽"" 痠痛金絲膏藥布;""陽生"" 鎮痛膏布;貼溫藥膏布;舒百達藥膠布;寶安藥膠布;舒必達藥膠布;""德山""祛酸痛藥膠布;""得生""滅痛藥布;虎標鎮痛藥布;""得生"" 貼立舒喜布;〝德山〞運動巴斯藥膠布;敵疼貼布;快舒服－優貼布劑;""大協"" 紓得好貼布;吉品貼布",內衛成製字第000971號;衛署成製字第002108號;衛署成製字第002303號;衛署成製字第003332號;衛署成製字第003380號;衛署成製字第003836號;衛署成製字第003972號;衛署成製字第004085號;衛署成製字第004121號;衛署成製字第004435號;衛署成製字第005716號;衛署成製字第006647號;衛署成製字第007361號;衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022623號;衛署藥製字第022741號;衛署藥製字第023884號;衛署藥製字第027399號;衛署藥製字第027581號;衛署藥製字第039767號;衛署藥製字第043030號;衛署藥製字第049007號;衛署藥製字第049460號;衛署藥輸字第018494號;衛署藥輸字第019142號;衛署藥輸字第022068號;衛署藥輸字第022519號
ING0002,Camphor,,CAT01,肌肉骨骼疼痛與發炎,IND0038,肩痛,20,13,119,24,0.1681,0.8333,37.4,"金龍膏;濕痛藥膏布;〝三陽〞金系羔藥布;黃金膏;大維貼痠痛藥布;""德山""鎮痛藥膠布;""德山""象印膏藥膠布;人生溫感巴佈膏;舒痛巴佈膏〝葡萄王〞;熱龍巴布;虎標水性鎮痛藥布;""得生""舒痛藥布;萬應紅花溫感藥布;巴斯達巴佈膏藥膠布;德國薄荷標消炎膏;""德山""筋來爽藥膠布;""漁人"" 療痛貼藥膠布;〝護民〞緩痛貼藥膠布;〝國品〞療舒貼藥膠布;”得生”易貼巴佈膏貼布",衛署成製字第003598號;衛署成製字第004121號;衛署成製字第004218號;衛署成製字第004435號;衛署成製字第005666號;衛署成製字第005700號;衛署成製字第005910號;衛署成製字第008368號;衛署成製字第009015號;衛署成製字第009438號;衛署成製字第011076號;衛署成製字第011077號;衛署藥製字第035217號;衛署藥製字第035703號;衛署藥製字第042882號;衛署藥製字第043430號;衛署藥製字第048163號;衛署藥製字第049355號;衛署藥製字第049614號;衛署藥製字第049675號
ING0002,Camphor,,CAT01,肌肉骨骼疼痛與發炎,IND0013,肌肉疲勞,21,15,119,28,0.1765,0.7500,36.4,"巴士;歡喜巴斯;人生舒冷巴佈膏;人生溫感巴佈膏;熱龍巴布;曼秀雷敦鎮痛水性藥膠布;""得生""剋百痛藥布;""得生"" 滅痠痛藥布;鐵甲貼布;巴巴痛;舒爾痛;萬應紅花溫感藥布;""得生""滅痛藥布;德國薄荷標消炎膏;虎標鎮痛藥布;""德山"" 舒痠痛藥布;奔肌滲透止痛貼;〝近江兄弟〞萬痛安酸痛貼布;""得生"" 貼立舒喜布;〝德山〞運動巴斯藥膠布;日本三笠藥膠布Ｇ",內衛成製字第000971號;衛署成製字第003380號;衛署成製字第007868號;衛署成製字第008368號;衛署成製字第009438號;衛署成製字第010389號;衛署成製字第011644號;衛署成製字第013194號;衛署成輸字第000001號;衛署藥製字第033155號;衛署藥製字第033156號;衛署藥製字第035217號;衛署藥製字第039767號;衛署藥製字第042882號;衛署藥製字第043030號;衛署藥製字第045173號;衛署藥製字第047605號;衛署藥製字第048748號;衛署藥製字第049007號;衛署藥製字第049460號;衛署藥輸字第019787號
ING0002,Camphor,,CAT02,外傷與軟組織損傷,IND0053,打撲,15,12,119,15,0.1261,1.0000,35.5,"""德山""鎮痛藥膠布;抗痛寧舒布;曼秀雷敦鎮痛水性藥膠布;""得生""剋百痛藥布;""得生"" 滅痠痛藥布;鐵甲貼布;""得生""滅痛藥布;抗痛舒佈藥膠布;貼可喜布;救痛藥布;""德山"" 舒痠痛藥布;奔肌滲透止痛貼;〝近江兄弟〞萬痛安酸痛貼布;〝德山〞運動巴斯藥膠布;”得生”易貼巴佈膏貼布",衛署成製字第005700號;衛署成製字第010319號;衛署成製字第010389號;衛署成製字第011644號;衛署成製字第013194號;衛署成輸字第000001號;衛署藥製字第039767號;衛署藥製字第039768號;衛署藥製字第040204號;衛署藥製字第040929號;衛署藥製字第045173號;衛署藥製字第047605號;衛署藥製字第048748號;衛署藥製字第049460號;衛署藥製字第049675號
ING0002,Camphor,,CAT01,肌肉骨骼疼痛與發炎,IND0029,筋肉痛,31,14,119,67,0.2605,0.4627,34.7,"撒隆濕布;白金膏;""人生""舒寧巴斯;歡喜巴斯;悅心巴斯膏布;樂樂鎮痛藥膏布;黃金膏;濕痛布;""德山""青皮藥膠布;舒痛巴佈膏〝葡萄王〞;抗痛寧舒布;虎標水性鎮痛藥布;""得生""舒痛藥布;貼溫藥膏布;""德山""祛酸痛藥膠布;""生春""貼酸明痠痛布;抗痛舒佈藥膠布;貼可喜布;救痛藥布;""德山""筋來爽藥膠布;三箭水性鎮痛藥膏布;""漁人"" 療痛貼藥膠布;〝護民〞緩痛貼藥膠布;”得生”易貼巴佈膏貼布;脫酸寧透明藥布;脫酸寧涼藥布;好克斯貼布;脫酸寧Ａ藥布;撒隆適布;撒隆適布肌兒帕奇貼片;速達酸痛貼布",衛署成製字第002108號;衛署成製字第003051號;衛署成製字第003332號;衛署成製字第003380號;衛署成製字第003972號;衛署成製字第004148號;衛署成製字第004435號;衛署成製字第005641號;衛署成製字第005716號;衛署成製字第009015號;衛署成製字第010319號;衛署成製字第011076號;衛署成製字第011077號;衛署藥製字第022623號;衛署藥製字第027581號;衛署藥製字第038310號;衛署藥製字第039768號;衛署藥製字第040204號;衛署藥製字第040929號;衛署藥製字第043430號;衛署藥製字第047842號;衛署藥製字第048163號;衛署藥製字第049355號;衛署藥製字第049675號;衛署藥輸字第018206號;衛署藥輸字第018627號;衛署藥輸字第018709號;衛署藥輸字第019083號;衛署藥輸字第022347號;衛署藥輸字第023545號;衛署藥輸字第024182號
ING0002,Camphor,,CAT01,肌肉骨骼疼痛與發炎,IND0034,肩膀痠痛,17,9,119,21,0.1429,0.8095,34.0,"歡喜巴斯;大維好安巴斯;""德山"" 免酸痛藥膠布;三陽朝日膏;曼秀雷敦鎮痛水性藥膠布;""得生"" 滅痠痛藥布;""真富""薄荷膏藥膠布;鐵甲貼布;""得生""滅痛藥布;抗痛舒佈藥膠布;貼可喜布;救痛藥布;""德山"" 舒痠痛藥布;奔肌滲透止痛貼;〝德山〞運動巴斯藥膠布;脫酸寧藥膠布;膚克舒貼布",衛署成製字第003380號;衛署成製字第004545號;衛署成製字第005667號;衛署成製字第007361號;衛署成製字第010389號;衛署成製字第013194號;衛署成製字第015313號;衛署成輸字第000001號;衛署藥製字第039767號;衛署藥製字第039768號;衛署藥製字第040204號;衛署藥製字第040929號;衛署藥製字第045173號;衛署藥製字第047605號;衛署藥製字第049460號;衛署藥輸字第018359號;衛署藥輸字第018582號
ING0002,Camphor,,CAT02,外傷與軟組織損傷,IND0054,捻挫,13,10,119,13,0.1092,1.0000,33.1,"""德山""鎮痛藥膠布;抗痛寧舒布;曼秀雷敦鎮痛水性藥膠布;""得生""剋百痛藥布;""得生"" 滅痠痛藥布;鐵甲貼布;抗痛舒佈藥膠布;貼可喜布;救痛藥布;""德山"" 舒痠痛藥布;奔肌滲透止痛貼;〝近江兄弟〞萬痛安酸痛貼布;”得生”易貼巴佈膏貼布",衛署成製字第005700號;衛署成製字第010319號;衛署成製字第010389號;衛署成製字第011644號;衛署成製字第013194號;衛署成輸字第000001號;衛署藥製字第039768號;衛署藥製字第040204號;衛署藥製字第040929號;衛署藥製字第045173號;衛署藥製字第047605號;衛署藥製字第048748號;衛署藥製字第049675號
ING0002,Camphor,,CAT02,外傷與軟組織損傷,IND0063,打撲傷,14,10,119,16,0.1176,0.8750,32.1,"""德山""象印膏藥膠布;人生舒冷巴佈膏;人生溫感巴佈膏;熱龍巴布;""三陽"" 痠痛萬金膏;""德山""祛風濕藥膠布;""得生""安可巴斯;巴巴痛;舒爾痛;萬應紅花溫感藥布;巴貼斯巴佈膏藥膠布;巴斯達巴佈膏藥膠布;德國薄荷標消炎膏;熱克百疼貼布劑",衛署成製字第005910號;衛署成製字第007868號;衛署成製字第008368號;衛署成製字第009438號;衛署藥製字第011334號;衛署藥製字第028231號;衛署藥製字第032919號;衛署藥製字第033155號;衛署藥製字第033156號;衛署藥製字第035217號;衛署藥製字第035323號;衛署藥製字第035703號;衛署藥製字第042882號;衛署藥輸字第021384號
ING0002,Camphor,,CAT01,肌肉骨骼疼痛與發炎,IND0030,風濕痛,16,6,119,25,0.1345,0.6400,29.3,"撒隆濕布;""人生""舒寧巴斯;歡喜巴斯;除痠痛膏布;""得生""舒痛藥布;""葡萄王"" 百克斯膏布;""德山""祛酸痛藥膠布;貼可藥膠布;美帝喜布藥膠布;生春痠痛寧藥膠布;貼可藥布;美帝喜布藥布;救筋酸痛布;福貼藥布;樂貼藥布;透骨痠痛布",衛署成製字第002108號;衛署成製字第003332號;衛署成製字第003380號;衛署成製字第004090號;衛署成製字第011077號;衛署藥製字第019363號;衛署藥製字第027581號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號
ING0002,Camphor,,CAT02,外傷與軟組織損傷,IND0162,跌打損傷,13,2,119,17,0.1092,0.7647,28.9,"三箭水性鎮痛藥膏布;脫酸寧藥膠布;敵疼貼布;膚克舒貼布;好克斯貼布;快舒服－優貼布劑;日本三笠藥膠布Ｇ;日本三笠溫感藥膠布;藤澤藥膠布;""大協"" 紓得好貼布;撒隆適布;吉品貼布;撒隆適布肌兒帕奇貼片",衛署藥製字第047842號;衛署藥輸字第018359號;衛署藥輸字第018494號;衛署藥輸字第018582號;衛署藥輸字第018709號;衛署藥輸字第019142號;衛署藥輸字第019787號;衛署藥輸字第019788號;衛署藥輸字第020565號;衛署藥輸字第022068號;衛署藥輸字第022347號;衛署藥輸字第022519號;衛署藥輸字第023545號
ING0002,Camphor,,CAT02,外傷與軟組織損傷,IND0111,骨折痛,11,10,119,13,0.0924,0.8462,28.0,"巴巴痛;舒爾痛;巴貼斯巴佈膏藥膠布;""生春""貼酸明痠痛布;德國薄荷標消炎膏;""德山""筋來爽藥膠布;""漁人"" 療痛貼藥膠布;〝護民〞緩痛貼藥膠布;〝德山〞運動巴斯藥膠布;〝國品〞療舒貼藥膠布;脫酸寧透明藥布",衛署藥製字第033155號;衛署藥製字第033156號;衛署藥製字第035323號;衛署藥製字第038310號;衛署藥製字第042882號;衛署藥製字第043430號;衛署藥製字第048163號;衛署藥製字第049355號;衛署藥製字第049460號;衛署藥製字第049614號;衛署藥輸字第018206號
ING0002,Camphor,,CAT02,外傷與軟組織損傷,IND0114,凍傷,9,7,119,9,0.0756,1.0000,27.5,"巴巴痛;抗痛舒佈藥膠布;救痛藥布;""德山""筋來爽藥膠布;""漁人"" 療痛貼藥膠布;〝護民〞緩痛貼藥膠布;〝德山〞運動巴斯藥膠布;〝國品〞療舒貼藥膠布;脫酸寧透明藥布",衛署藥製字第033155號;衛署藥製字第039768號;衛署藥製字第040929號;衛署藥製字第043430號;衛署藥製字第048163號;衛署藥製字第049355號;衛署藥製字第049460號;衛署藥製字第049614號;衛署藥輸字第018206號
ING0002,Camphor,,CAT02,外傷與軟組織損傷,IND0069,扭挫傷,10,8,119,12,0.0840,0.8333,26.5,人生舒冷巴佈膏;人生溫感巴佈膏;熱龍巴布;巴巴痛;舒爾痛;萬應紅花溫感藥布;巴貼斯巴佈膏藥膠布;巴斯達巴佈膏藥膠布;德國薄荷標消炎膏;熱克百疼貼布劑,衛署成製字第007868號;衛署成製字第008368號;衛署成製字第009438號;衛署藥製字第033155號;衛署藥製字第033156號;衛署藥製字第035217號;衛署藥製字第035323號;衛署藥製字第035703號;衛署藥製字第042882號;衛署藥輸字第021384號
ING0002,Camphor,,CAT01,肌肉骨骼疼痛與發炎,IND0101,關節痛）,10,4,119,12,0.0840,0.8333,26.5,"""葡萄王"" 百克斯膏布;貼可藥膠布;美帝喜布藥膠布;生春痠痛寧藥膠布;貼可藥布;美帝喜布藥布;救筋酸痛布;福貼藥布;樂貼藥布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號
ING0002,Camphor,,CAT99,待人工確認,IND0099,（筋肉痛,10,4,119,12,0.0840,0.8333,26.5,"""葡萄王"" 百克斯膏布;貼可藥膠布;美帝喜布藥膠布;生春痠痛寧藥膠布;貼可藥布;美帝喜布藥布;救筋酸痛布;福貼藥布;樂貼藥布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號
ING0002,Camphor,,CAT02,外傷與軟組織損傷,IND0031,挫傷,8,2,119,9,0.0672,0.8889,24.4,"白金膏;濕痛布;""德山""青皮藥膠布;""得生""安可巴斯;脫酸寧透明藥布;脫酸寧涼藥布;痛貼貼貼片劑;痛貼貼溫感貼片劑",衛署成製字第003051號;衛署成製字第005641號;衛署成製字第005716號;衛署藥製字第032919號;衛署藥輸字第018206號;衛署藥輸字第018627號;衛署藥輸字第018861號;衛署藥輸字第025000號
ING0002,Camphor,,CAT02,外傷與軟組織損傷,IND0143,撞傷,8,5,119,9,0.0672,0.8889,24.4,"""德山""筋來爽藥膠布;""漁人"" 療痛貼藥膠布;〝護民〞緩痛貼藥膠布;〝國品〞療舒貼藥膠布;脫酸寧透明藥布;脫酸寧涼藥布;痛貼貼貼片劑;痛貼貼溫感貼片劑",衛署藥製字第043430號;衛署藥製字第048163號;衛署藥製字第049355號;衛署藥製字第049614號;衛署藥輸字第018206號;衛署藥輸字第018627號;衛署藥輸字第018861號;衛署藥輸字第025000號
ING0002,Camphor,,CAT02,外傷與軟組織損傷,IND0004,碰傷,7,3,119,8,0.0588,0.8750,22.7,"撒隆巴斯;""正光"" 巴斯藥膠布;除痠痛膏布;大維好安巴斯;""德山"" 免酸痛藥膠布;""真富""薄荷膏藥膠布;""生春""貼酸明痠痛布",內衛成製字第000061號;衛署成製字第003786號;衛署成製字第004090號;衛署成製字第004545號;衛署成製字第005667號;衛署成製字第015313號;衛署藥製字第038310號
ING0002,Camphor,,CAT03,神經痛與局部麻醉,IND0093,坐骨神經痛,10,4,119,17,0.0840,0.5882,22.2,貼可藥膠布;美帝喜布藥膠布;溫貼喜布;生春痠痛寧藥膠布;貼可藥布;美帝喜布藥布;救筋酸痛布;福貼藥布;樂貼藥布;透骨痠痛布,衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034095號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號
ING0002,Camphor,,CAT02,外傷與軟組織損傷,IND0117,打傷,5,4,119,5,0.0420,1.0000,20.5,"溫貼喜布;""德山""筋來爽藥膠布;""漁人"" 療痛貼藥膠布;〝護民〞緩痛貼藥膠布;〝國品〞療舒貼藥膠布",衛署藥製字第034095號;衛署藥製字第043430號;衛署藥製字第048163號;衛署藥製字第049355號;衛署藥製字第049614號
ING0002,Camphor,,CAT01,肌肉骨骼疼痛與發炎,IND0028,筋骨疲勞,5,2,119,5,0.0420,1.0000,20.5,"嘉伊娜巴斯;涼涼涼鎮痛藥布;""人生""舒寧巴斯;濕痛膏布;""德山""祛酸痛藥膠布",衛署成製字第001427號;衛署成製字第002303號;衛署成製字第003332號;衛署成製字第004085號;衛署藥製字第027581號
ING0002,Camphor,,CAT01,肌肉骨骼疼痛與發炎,IND0058,肌肉痛之消炎鎮痛,5,2,119,5,0.0420,1.0000,20.5,"""德山""鎮痛藥膠布;敵疼貼布;快舒服－優貼布劑;""大協"" 紓得好貼布;吉品貼布",衛署成製字第005700號;衛署藥輸字第018494號;衛署藥輸字第019142號;衛署藥輸字第022068號;衛署藥輸字第022519號
ING0002,Camphor,,CAT01,肌肉骨骼疼痛與發炎,IND0103,肌肉酸痛,5,3,119,5,0.0420,1.0000,20.5,"舒百達藥膠布;虎標鎮痛藥布;""得生"" 貼立舒喜布;痛貼貼貼片劑;痛貼貼溫感貼片劑",衛署藥製字第022741號;衛署藥製字第043030號;衛署藥製字第049007號;衛署藥輸字第018861號;衛署藥輸字第025000號
