ingredient_id,ingredient_inn,ingredient_zh,indication_id,indication_standard,product_count,license_count,active_license_count,product_names,license_numbers,evidence_source,last_updated
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,IND0026,關節痛,5,5,2,"""生春""貼酸明痠痛布;""陽生"" 鎮痛膏布;舒必達藥膠布;藤澤藥膠布;貼可喜布",衛署藥製字第021345號;衛署藥製字第027399號;衛署藥製字第038310號;衛署藥製字第040204號;衛署藥輸字第020565號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,IND0001,神經痛,4,4,0,"""得生""酸痛貼布;""陽生"" 鎮痛膏布;易貼巴佈膏;舒必達藥膠布",衛署藥製字第021345號;衛署藥製字第027399號;衛署藥製字第032920號;衛署藥製字第037298號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,IND0027,腰痛,6,6,1,"""得生""酸痛貼布;""生春""貼酸明痠痛布;""陽生"" 鎮痛膏布;易貼巴佈膏;舒必達藥膠布;藤澤藥膠布",衛署藥製字第021345號;衛署藥製字第027399號;衛署藥製字第032920號;衛署藥製字第037298號;衛署藥製字第038310號;衛署藥輸字第020565號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,IND0003,肩膀酸痛,3,3,0,"""陽生"" 鎮痛膏布;舒必達藥膠布;藤澤藥膠布",衛署藥製字第021345號;衛署藥製字第027399號;衛署藥輸字第020565號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0102,肩膀痛等疾患之消炎,1,1,0,貼溫藥膏布,衛署藥製字第022623號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0026,Capsicum,,IND0102,肩膀痛等疾患之消炎,1,1,0,貼溫藥膏布,衛署藥製字第022623號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0102,肩膀痛等疾患之消炎,1,1,0,貼溫藥膏布,衛署藥製字第022623號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0103,肌肉酸痛,3,3,1,痛貼貼溫感貼片劑;痛貼貼貼片劑;舒百達藥膠布,衛署藥製字第022741號;衛署藥輸字第018861號;衛署藥輸字第025000號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0103,肌肉酸痛,5,5,3,"""得生"" 貼立舒喜布;痛貼貼溫感貼片劑;痛貼貼貼片劑;舒百達藥膠布;虎標鎮痛藥布",衛署藥製字第022741號;衛署藥製字第043030號;衛署藥製字第049007號;衛署藥輸字第018861號;衛署藥輸字第025000號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0045,Tocopherol Alpha-,,IND0103,肌肉酸痛,1,1,0,舒百達藥膠布,衛署藥製字第022741號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0103,肌肉酸痛,5,5,3,"""得生"" 貼立舒喜布;痛貼貼溫感貼片劑;痛貼貼貼片劑;舒百達藥膠布;虎標鎮痛藥布",衛署藥製字第022741號;衛署藥製字第043030號;衛署藥製字第049007號;衛署藥輸字第018861號;衛署藥輸字第025000號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0006,Diphenhydramine,,IND0103,肌肉酸痛,2,2,0,痛貼貼貼片劑;舒百達藥膠布,衛署藥製字第022741號;衛署藥輸字第018861號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0026,Capsicum,,IND0104,暫時緩解局部疼痛,14,14,9,"""得生"" 辣椒治痛藥布;""得生""辣椒膏;""德山""辣椒藥膠布;“德山”邁疼溫感貼布;〝美善滅酸疼〞溫感貼布;曼秀雷敦熱力鎮痛水性藥膠布溫熱感;溫感喜布;溫貼喜布;溫賀喜布;蕃椒膏貼藥布;貼利康水性藥布;貼利康溫感藥布;辣椒膏３％;鴻林辣椒膏",衛署藥製字第023549號;衛署藥製字第029185號;衛署藥製字第033469號;衛署藥製字第037282號;衛署藥製字第039531號;衛署藥製字第039800號;衛署藥製字第039881號;衛署藥製字第043198號;衛署藥製字第043701號;衛署藥製字第049141號;衛署藥製字第049171號;衛署藥製字第050257號;衛署藥製字第052578號;衛部藥製字第059290號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0016,Chlorpheniramine Maleate,,IND0015,扭傷,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0016,Chlorpheniramine Maleate,,IND0049,肩膀痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0016,Chlorpheniramine Maleate,,IND0012,肌肉痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0016,Chlorpheniramine Maleate,,IND0105,背痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0016,Chlorpheniramine Maleate,,IND0066,關節風濕痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0016,Chlorpheniramine Maleate,,IND0106,關節痛等疾患之消炎,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0049,肩膀痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0105,背痛,3,3,2,"""得生""水楊酸甲酯藥膠布 10%;寶安藥膠布;撒隆巴斯舒適貼",衛署藥製字第023884號;衛署藥輸字第025157號;衛部藥製字第058105號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0066,關節風濕痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0106,關節痛等疾患之消炎,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0105,背痛,3,3,2,"""得生""水楊酸甲酯藥膠布 10%;寶安藥膠布;撒隆巴斯舒適貼",衛署藥製字第023884號;衛署藥輸字第025157號;衛部藥製字第058105號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0106,關節痛等疾患之消炎,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0028,Eucalyptus Oil (Oleum Eucalypti),,IND0015,扭傷,3,3,2,"""得生"" 貼立舒喜布;寶安藥膠布;虎標鎮痛藥布",衛署藥製字第023884號;衛署藥製字第043030號;衛署藥製字第049007號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0028,Eucalyptus Oil (Oleum Eucalypti),,IND0105,背痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0028,Eucalyptus Oil (Oleum Eucalypti),,IND0066,關節風濕痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0028,Eucalyptus Oil (Oleum Eucalypti),,IND0106,關節痛等疾患之消炎,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0019,Peppermint Oil (Oleum Menth Pip),,IND0105,背痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0019,Peppermint Oil (Oleum Menth Pip),,IND0106,關節痛等疾患之消炎,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0049,肩膀痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0012,肌肉痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0105,背痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0066,關節風濕痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0106,關節痛等疾患之消炎,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0011,Phellodendron Extract,,IND0015,扭傷,3,3,2,"""得生""滅痛藥布;〝德山〞運動巴斯藥膠布;寶安藥膠布",衛署藥製字第023884號;衛署藥製字第039767號;衛署藥製字第049460號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0011,Phellodendron Extract,,IND0049,肩膀痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0011,Phellodendron Extract,,IND0012,肌肉痛,3,3,2,"""得生""滅痛藥布;寶安藥膠布;萬應紅花溫感藥布",衛署藥製字第023884號;衛署藥製字第035217號;衛署藥製字第039767號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0011,Phellodendron Extract,,IND0105,背痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0011,Phellodendron Extract,,IND0066,關節風濕痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0011,Phellodendron Extract,,IND0106,關節痛等疾患之消炎,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0105,背痛,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0106,關節痛等疾患之消炎,1,1,0,寶安藥膠布,衛署藥製字第023884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0003,肩膀酸痛,1,1,0,舒可達藥膠布,衛署藥製字第027371號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0025,Phellodendron Bark,,IND0003,肩膀酸痛,1,1,0,舒可達藥膠布,衛署藥製字第027371號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0017,Glycol Salicylate,,IND0003,肩膀酸痛,12,13,3,"""德山""祛酸痛藥膠布;三箭水性鎮痛藥膏布;大正愛舒酸痛貼布;撒隆適布;撒隆適布肌兒帕奇貼片;日本三笠藥膠布Ｇ;日本祐德巴斯貼布劑;曼秀雷敦熱力酸痛藥布;脫酸寧濕布;脫酸寧濕布Ａ貼片劑;脫酸寧透明藥布;脫酸寧Ａ藥布",衛署藥製字第027581號;衛署藥製字第047842號;衛署藥輸字第018206號;衛署藥輸字第019083號;衛署藥輸字第019787號;衛署藥輸字第020601號;衛署藥輸字第020734號;衛署藥輸字第021138號;衛署藥輸字第022347號;衛署藥輸字第022601號;衛署藥輸字第023451號;衛署藥輸字第023545號;衛部藥製字第059851號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0017,Glycol Salicylate,,IND0028,筋骨疲勞,1,1,1,"""德山""祛酸痛藥膠布",衛署藥製字第027581號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0016,Chlorpheniramine Maleate,,IND0051,風濕,1,1,1,"""德山""祛風濕藥膠布",衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0016,Chlorpheniramine Maleate,,IND0064,齒痛,1,1,1,"""德山""祛風濕藥膠布",衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0051,風濕,1,1,1,"""德山""祛風濕藥膠布",衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0010,Scopolia Extract,,IND0064,齒痛,1,1,1,"""德山""祛風濕藥膠布",衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0011,Phellodendron Extract,,IND0051,風濕,1,1,1,"""德山""祛風濕藥膠布",衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0011,Phellodendron Extract,,IND0064,齒痛,1,1,1,"""德山""祛風濕藥膠布",衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0051,風濕,1,1,1,"""德山""祛風濕藥膠布",衛署藥製字第028231號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0093,坐骨神經痛,10,10,4,救筋酸痛布;樂貼藥布;溫貼喜布;生春痠痛寧藥膠布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布;透骨痠痛布,衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034095號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0017,Glycol Salicylate,,IND0099,（筋肉痛,9,9,4,救筋酸痛布;樂貼藥布;生春痠痛寧藥膠布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布;透骨痠痛布,衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0017,Glycol Salicylate,,IND0011,腰酸背痛,5,5,3,生春痠痛寧藥膠布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布,衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0017,Glycol Salicylate,,IND0093,坐骨神經痛,9,9,4,救筋酸痛布;樂貼藥布;生春痠痛寧藥膠布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布;透骨痠痛布,衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0017,Glycol Salicylate,,IND0101,關節痛）,9,9,4,救筋酸痛布;樂貼藥布;生春痠痛寧藥膠布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布;透骨痠痛布,衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0093,坐骨神經痛,10,10,4,救筋酸痛布;樂貼藥布;溫貼喜布;生春痠痛寧藥膠布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布;透骨痠痛布,衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034095號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0093,坐骨神經痛,10,10,4,救筋酸痛布;樂貼藥布;溫貼喜布;生春痠痛寧藥膠布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布;貼可藥布;貼可藥膠布;透骨痠痛布,衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第034095號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0049,Tocopherol Acetate,,IND0099,（筋肉痛,4,4,1,樂貼藥布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布,衛署藥製字第032110號;衛署藥製字第037297號;衛署藥製字第038309號;衛署藥製字第038322號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0049,Tocopherol Acetate,,IND0027,腰痛,11,11,3,"""得生""酸痛貼布;""生春""貼酸明痠痛布;撒隆適布肌兒帕奇貼片;易貼巴佈膏;樂貼藥布;福貼藥布;美帝喜布藥布;美帝喜布藥膠布;脫酸寧藥膠布;脫酸寧Ａ藥布;速達酸痛貼布",衛署藥製字第032110號;衛署藥製字第032920號;衛署藥製字第037297號;衛署藥製字第037298號;衛署藥製字第038309號;衛署藥製字第038310號;衛署藥製字第038322號;衛署藥輸字第018359號;衛署藥輸字第019083號;衛署藥輸字第023545號;衛署藥輸字第024182號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
