license_no,chinese_name,english_name,indication_raw,indication_id,indication_standard,mapping_method,confidence,review_status,source_url,notes
衛署成製字第003346號,痛穩好藥布,"TOWI HO PLASTER ""AID""",肩胛酸痛、神經痛、風濕痛、腰痛、扭傷、運動後之肌肉疼痛及關節痛,IND0015,扭傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003346號,痛穩好藥布,"TOWI HO PLASTER ""AID""",肩胛酸痛、神經痛、風濕痛、腰痛、扭傷、運動後之肌肉疼痛及關節痛,IND0037,運動後之肌肉疼痛及關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003380號,歡喜巴斯,"FANCY PAS ""AID""",神經痛、腰痛、肩膀痠痛、肌肉疲勞、扭傷、筋肉痛、風濕痛,IND0001,神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003380號,歡喜巴斯,"FANCY PAS ""AID""",神經痛、腰痛、肩膀痠痛、肌肉疲勞、扭傷、筋肉痛、風濕痛,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003380號,歡喜巴斯,"FANCY PAS ""AID""",神經痛、腰痛、肩膀痠痛、肌肉疲勞、扭傷、筋肉痛、風濕痛,IND0034,肩膀痠痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003380號,歡喜巴斯,"FANCY PAS ""AID""",神經痛、腰痛、肩膀痠痛、肌肉疲勞、扭傷、筋肉痛、風濕痛,IND0013,肌肉疲勞,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003380號,歡喜巴斯,"FANCY PAS ""AID""",神經痛、腰痛、肩膀痠痛、肌肉疲勞、扭傷、筋肉痛、風濕痛,IND0015,扭傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003380號,歡喜巴斯,"FANCY PAS ""AID""",神經痛、腰痛、肩膀痠痛、肌肉疲勞、扭傷、筋肉痛、風濕痛,IND0029,筋肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003380號,歡喜巴斯,"FANCY PAS ""AID""",神經痛、腰痛、肩膀痠痛、肌肉疲勞、扭傷、筋肉痛、風濕痛,IND0030,風濕痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003598號,金龍膏,GOLTEX PAP,腰痛、肩痛、神經痛、風濕關節炎、關節炎、筋肉痛之消炎、鎮痛,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003598號,金龍膏,GOLTEX PAP,腰痛、肩痛、神經痛、風濕關節炎、關節炎、筋肉痛之消炎、鎮痛,IND0038,肩痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003598號,金龍膏,GOLTEX PAP,腰痛、肩痛、神經痛、風濕關節炎、關節炎、筋肉痛之消炎、鎮痛,IND0001,神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003598號,金龍膏,GOLTEX PAP,腰痛、肩痛、神經痛、風濕關節炎、關節炎、筋肉痛之消炎、鎮痛,IND0039,風濕關節炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003598號,金龍膏,GOLTEX PAP,腰痛、肩痛、神經痛、風濕關節炎、關節炎、筋肉痛之消炎、鎮痛,IND0002,關節炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003598號,金龍膏,GOLTEX PAP,腰痛、肩痛、神經痛、風濕關節炎、關節炎、筋肉痛之消炎、鎮痛,IND0040,筋肉痛之消炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003786號,"""正光"" 巴斯藥膠布","PASS PLASTER ""C.K.""",神經痛、關節痛、肩膀酸痛、碰傷、腰痛,IND0001,神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003786號,"""正光"" 巴斯藥膠布","PASS PLASTER ""C.K.""",神經痛、關節痛、肩膀酸痛、碰傷、腰痛,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003786號,"""正光"" 巴斯藥膠布","PASS PLASTER ""C.K.""",神經痛、關節痛、肩膀酸痛、碰傷、腰痛,IND0003,肩膀酸痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003786號,"""正光"" 巴斯藥膠布","PASS PLASTER ""C.K.""",神經痛、關節痛、肩膀酸痛、碰傷、腰痛,IND0004,碰傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003786號,"""正光"" 巴斯藥膠布","PASS PLASTER ""C.K.""",神經痛、關節痛、肩膀酸痛、碰傷、腰痛,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003836號,百珍膏布,"BAE JEN KAO PLASTER ""SAN YANG""",扭傷、關節痛、神經痛、肌肉痛、腰痛、肩膀酸痛,IND0015,扭傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003836號,百珍膏布,"BAE JEN KAO PLASTER ""SAN YANG""",扭傷、關節痛、神經痛、肌肉痛、腰痛、肩膀酸痛,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003836號,百珍膏布,"BAE JEN KAO PLASTER ""SAN YANG""",扭傷、關節痛、神經痛、肌肉痛、腰痛、肩膀酸痛,IND0001,神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003836號,百珍膏布,"BAE JEN KAO PLASTER ""SAN YANG""",扭傷、關節痛、神經痛、肌肉痛、腰痛、肩膀酸痛,IND0012,肌肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003836號,百珍膏布,"BAE JEN KAO PLASTER ""SAN YANG""",扭傷、關節痛、神經痛、肌肉痛、腰痛、肩膀酸痛,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003836號,百珍膏布,"BAE JEN KAO PLASTER ""SAN YANG""",扭傷、關節痛、神經痛、肌肉痛、腰痛、肩膀酸痛,IND0003,肩膀酸痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003913號,治傷藥布,"CHIH SHANG MULLA ""T.L.""",濕疹、汗疹、潰瘍、火傷、燙傷、皮膚焱等傷患局部之殺菌消毒及消炎,IND0041,濕疹,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003913號,治傷藥布,"CHIH SHANG MULLA ""T.L.""",濕疹、汗疹、潰瘍、火傷、燙傷、皮膚焱等傷患局部之殺菌消毒及消炎,IND0042,汗疹,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003913號,治傷藥布,"CHIH SHANG MULLA ""T.L.""",濕疹、汗疹、潰瘍、火傷、燙傷、皮膚焱等傷患局部之殺菌消毒及消炎,IND0043,潰瘍,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003913號,治傷藥布,"CHIH SHANG MULLA ""T.L.""",濕疹、汗疹、潰瘍、火傷、燙傷、皮膚焱等傷患局部之殺菌消毒及消炎,IND0044,火傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003913號,治傷藥布,"CHIH SHANG MULLA ""T.L.""",濕疹、汗疹、潰瘍、火傷、燙傷、皮膚焱等傷患局部之殺菌消毒及消炎,IND0045,燙傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003913號,治傷藥布,"CHIH SHANG MULLA ""T.L.""",濕疹、汗疹、潰瘍、火傷、燙傷、皮膚焱等傷患局部之殺菌消毒及消炎,IND0046,皮膚焱等傷患局部之殺菌消毒及消炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003972號,悅心巴斯膏布,YUEHSIN PAS PLASTER,扭傷、神經痛、腰痛、筋肉痛、關節痛之消炎、鎮痛,IND0015,扭傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003972號,悅心巴斯膏布,YUEHSIN PAS PLASTER,扭傷、神經痛、腰痛、筋肉痛、關節痛之消炎、鎮痛,IND0001,神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003972號,悅心巴斯膏布,YUEHSIN PAS PLASTER,扭傷、神經痛、腰痛、筋肉痛、關節痛之消炎、鎮痛,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003972號,悅心巴斯膏布,YUEHSIN PAS PLASTER,扭傷、神經痛、腰痛、筋肉痛、關節痛之消炎、鎮痛,IND0029,筋肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第003972號,悅心巴斯膏布,YUEHSIN PAS PLASTER,扭傷、神經痛、腰痛、筋肉痛、關節痛之消炎、鎮痛,IND0047,關節痛之消炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004085號,濕痛膏布,"SUTON PLASTER ""T.P.""",神經痛、關節痛、肩膀酸痛、扭傷、腰痛、筋骨疲勞,IND0001,神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004085號,濕痛膏布,"SUTON PLASTER ""T.P.""",神經痛、關節痛、肩膀酸痛、扭傷、腰痛、筋骨疲勞,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004085號,濕痛膏布,"SUTON PLASTER ""T.P.""",神經痛、關節痛、肩膀酸痛、扭傷、腰痛、筋骨疲勞,IND0003,肩膀酸痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004085號,濕痛膏布,"SUTON PLASTER ""T.P.""",神經痛、關節痛、肩膀酸痛、扭傷、腰痛、筋骨疲勞,IND0015,扭傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004085號,濕痛膏布,"SUTON PLASTER ""T.P.""",神經痛、關節痛、肩膀酸痛、扭傷、腰痛、筋骨疲勞,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004085號,濕痛膏布,"SUTON PLASTER ""T.P.""",神經痛、關節痛、肩膀酸痛、扭傷、腰痛、筋骨疲勞,IND0028,筋骨疲勞,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004090號,除痠痛膏布,"CHU SAN TON PLASTER ""NH""",腰痛、肌肉痛、碰傷、風濕痛、關節痛、腫痛之緩解,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004090號,除痠痛膏布,"CHU SAN TON PLASTER ""NH""",腰痛、肌肉痛、碰傷、風濕痛、關節痛、腫痛之緩解,IND0012,肌肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004090號,除痠痛膏布,"CHU SAN TON PLASTER ""NH""",腰痛、肌肉痛、碰傷、風濕痛、關節痛、腫痛之緩解,IND0004,碰傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004090號,除痠痛膏布,"CHU SAN TON PLASTER ""NH""",腰痛、肌肉痛、碰傷、風濕痛、關節痛、腫痛之緩解,IND0030,風濕痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004090號,除痠痛膏布,"CHU SAN TON PLASTER ""NH""",腰痛、肌肉痛、碰傷、風濕痛、關節痛、腫痛之緩解,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004090號,除痠痛膏布,"CHU SAN TON PLASTER ""NH""",腰痛、肌肉痛、碰傷、風濕痛、關節痛、腫痛之緩解,IND0048,腫痛之緩解,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004121號,濕痛藥膏布,"SUTON PLASTER ""T.P.""",扭傷、肌肉痛、關節痛、神經痛、肩痛,IND0015,扭傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004121號,濕痛藥膏布,"SUTON PLASTER ""T.P.""",扭傷、肌肉痛、關節痛、神經痛、肩痛,IND0012,肌肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004121號,濕痛藥膏布,"SUTON PLASTER ""T.P.""",扭傷、肌肉痛、關節痛、神經痛、肩痛,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004121號,濕痛藥膏布,"SUTON PLASTER ""T.P.""",扭傷、肌肉痛、關節痛、神經痛、肩痛,IND0001,神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004121號,濕痛藥膏布,"SUTON PLASTER ""T.P.""",扭傷、肌肉痛、關節痛、神經痛、肩痛,IND0038,肩痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署成製字第004124號,濕痛藥膏布,"SUTON PLASTER ""T.P.""",扭傷、肌肉痛、關節痛、神經痛、肩痛,IND0015,扭傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
